"player_id","version","name","full_name","description","image","height_cm","weight_kg","dob","positions","overall_rating","potential","value","wage","preferred_foot","weak_foot","skill_moves","international_reputation","work_rate","body_type","real_face","release_clause","specialities","club_id","club_name","club_league_id","club_league_name","club_logo","club_rating","club_position","club_kit_number","club_joined","club_contract_valid_until","country_id","country_name","country_league_id","country_league_name","country_flag","country_rating","country_position","country_kit_number","crossing","finishing","heading_accuracy","short_passing","volleys","dribbling","curve","fk_accuracy","long_passing","ball_control","acceleration","sprint_speed","agility","reactions","balance","shot_power","jumping","stamina","strength","long_shots","aggression","interceptions","positioning","vision","penalties","composure","defensive_awareness","standing_tackle","sliding_tackle","gk_diving","gk_handling","gk_kicking","gk_positioning","gk_reflexes","play_styles"
"247819","2024-07-08","Nico Schlotterbeck","Nico Schlotterbeck","Nico Schlotterbeck (born 1 December 1999) is a German footballer who plays as a center back for German club Borussia Dortmund, and the Germany national team. In the game FC 24, his overall rating is 84.","https://cdn.sofifa.net/players/247/819/24_120.png","191","86","1999-12-01","CB","84","87","€51.5M","€56K","Left","2 ","3 ","3 ","High/High","Normal (185+)","Yes","€91.4M","","22","Borussia Dortmund","19","Bundesliga","https://cdn.sofifa.net/meta/team/68/30.png","81","LCB","4","2022-07-01","2027","1337","Germany","78","Friendly International","https://cdn.sofifa.net/meta/team/18660/30.png","85","SUB","15","49","51","84","77","51","74","52","41","82","71","79","77","68","83","64","75","92","76","84","66","83","83","58","72","38","78","85","87","83","8","10","8","14","13","Power Header,Long Ball Pass,Jockey,Block,Intercept,Slide Tackle,Aerial"
"246430","2024-07-08","Dušan Vlahović","Dušan Vlahović","Dušan Vlahović (born 28 January 2000) is a Serbian footballer who plays as a striker for Italian club Juventus. In the game FC 24, his overall rating is 84.","https://cdn.sofifa.net/players/246/430/24_120.png","190","75","2000-01-28","ST","84","88","€61M","€140K","Left","3 ","3 ","2 ","Medium/Medium","Normal (185+)","Yes","€108.3M","Poacher,FK Specialist,Clinical finisher","45","Juventus","31","Serie A","https://cdn.sofifa.net/meta/team/625/30.png","80","RS","9","2022-01-28","2026","","","","","","","","","57","88","82","72","79","81","75","86","60","85","76","82","63","86","53","85","92","79","88","82","73","24","87","70","80","81","19","26","24","5","15","6","11","10","Finesse Shot,Chip Shot,Flair"
"243580","2024-07-08","Loïs Openda","Ikoma Loïs Openda","Loïs Openda (Ikoma Loïs Openda, born 16 February 2000) is a Belgian footballer who plays as a striker for German club RB Leipzig, and the Belgium national team. In the game FC 24, his overall rating is 84.","https://cdn.sofifa.net/players/243/580/24_120.png","177","75","2000-02-16","ST","84","87","€58.5M","€77K","Right","4 ","3 ","2 ","High/Medium","Normal (170-185)","No","€103.8M","Speedster","112172","RB Leipzig","19","Bundesliga","https://cdn.sofifa.net/meta/team/277/30.png","80","RS","17","2023-07-14","2028","1325","Belgium","78","Friendly International","https://cdn.sofifa.net/meta/team/18743/30.png","81","SUB","17","69","87","79","75","76","83","66","50","59","83","94","93","82","84","85","83","93","79","80","75","74","26","86","69","75","81","29","23","19","9","8","10","8","13","Finesse Shot,Rapid,Quick Step,Trivela,Solid Player"
"241637","2024-07-08","Aurélien Tchouaméni","Aurélien Tchouaméni","Aurélien Tchouaméni (born 27 January 2000) is a French footballer who plays as a central defensive midfielder for Spanish club Real Madrid, and the France national team. In the game FC 24, his overall rating is 84.","https://cdn.sofifa.net/players/241/637/24_120.png","188","82","2000-01-27","CDM,CM,CB","84","89","€58.5M","€160K","Right","3 ","3 ","3 ","Medium/High","Lean (185+)","Yes","€124.3M","","243","Real Madrid","53","La Liga","https://cdn.sofifa.net/meta/team/3468/30.png","85","CDM","18","2022-07-01","2028","1335","France","78","Friendly International","https://cdn.sofifa.net/meta/team/18647/30.png","84","RCM","8","68","65","75","85","50","78","76","53","84","81","74","72","72","83","70","78","85","83","82","75","80","84","74","82","55","83","83","83","80","9","8","12","12","7","Long Ball Pass,Jockey,Intercept,Anticipate,Bruiser,Relentless,Aerial"
"241084","2024-07-08","Luis Díaz","Luis Fernando Díaz Marulanda","Luis Díaz (Luis Fernando Díaz Marulanda, born 13 January 1997) is a Colombian footballer who plays as a left winger for British club Liverpool. In the game FC 24, his overall rating is 84.","https://cdn.sofifa.net/players/241/084/24_120.png","180","73","1997-01-13","LW","84","84","€46M","€165K","Right","4 ","4 ","2 ","High/High","Unique","Yes","€85.1M","Speedster,Dribbler,Engine,Acrobat","9","Liverpool","13","Premier League","https://cdn.sofifa.net/meta/team/8/30.png","83","LW","7","2022-01-31","2027","","","","","","","","","76","80","64","78","74","89","77","58","73","87","91","90","88","83","77","84","80","87","69","81","72","28","83","77","63","82","35","42","34","10","13","13","14","14","Technical,Flair,Quick Step,Long Shot Taker (CPU AI)"
"240091","2024-07-08","Guglielmo Vicario","Guglielmo Vicario","Guglielmo Vicario (born 7 October 1996) is an Italian footballer who plays as a goalkeeper for British club Tottenham Hotspur. In the game FC 24, his overall rating is 84.","https://cdn.sofifa.net/players/240/091/24_120.png","194","76","1996-10-07","GK","84","87","€42.5M","€90K","Right","4 ","1 ","2 ","Medium/Medium","Lean (185+)","Yes","€83.9M","","18","Tottenham Hotspur","13","Premier League","https://cdn.sofifa.net/meta/team/6/30.png","81","GK","13","2023-07-01","2028","","","","","","","","","11","6","11","58","7","22","14","10","55","44","54","49","56","82","38","59","67","38","60","5","35","15","13","69","13","63","23","11","13","84","80","79","84","87","Footwork,Cross Claimer,Rush Out"
"239837","2024-07-08","Alexis Mac Allister","Alexis Mac Allister","Alexis Mac Allister (born 24 December 1998) is an Argentine footballer who plays as a center midfield for British club Liverpool, and the Argentina national team. In the game FC 24, his overall rating is 84.","https://cdn.sofifa.net/players/239/837/24_120.png","176","72","1998-12-24","CM,CAM,CDM","84","86","€54.5M","€130K","Right","3 ","3 ","3 ","High/High","Normal (170-185)","Yes","€104.9M","Engine","9","Liverpool","13","Premier League","https://cdn.sofifa.net/meta/team/8/30.png","83","LCM","10","2023-06-14","2028","1369","Argentina","78","Friendly International","https://cdn.sofifa.net/meta/team/18644/30.png","83","LCM","20","79","79","61","87","75","84","83","82","82","86","73","67","82","84","83","80","73","87","69","82","75","76","79","85","81","84","77","79","73","7","10","14","15","10","Pinged Pass +,Dead Ball,Incisive Pass,Press Proven,Long Shot Taker (CPU AI),Solid Player"
"239301","2024-07-08","Lisandro Martínez","Lisandro Martínez","Lisandro Martínez (born 18 January 1998) is an Argentine footballer who plays as a center back for British club Manchester United, and the Argentina national team. In the game FC 24, his overall rating is 84.","https://cdn.sofifa.net/players/239/301/24_120.png","178","77","1998-01-18","CB","84","87","€49.5M","€140K","Left","3 ","3 ","2 ","Medium/High","Normal (170-185)","Yes","€97.8M","","11","Manchester United","13","Premier League","https://cdn.sofifa.net/meta/team/14/30.png","81","LCB","6","2022-07-27","2027","1369","Argentina","78","Friendly International","https://cdn.sofifa.net/meta/team/18644/30.png","83","SUB","25","75","52","75","83","56","76","77","55","83","81","77","70","77","84","82","73","85","75","80","64","91","85","62","76","55","87","85","87","84","6","14","13","14","8","Long Ball Pass,Slide Tackle,Bruiser,Injury Prone"
"237086","2024-07-08","Kim Min Jae","김민재 金敏在 Min-Jae Kim","Kim Min Jae (金敏在, Min-Jae Kim, born 15 November 1996) is a Korean footballer who plays as a center back for German club FC Bayern München. In the game FC 24, his overall rating is 84.","https://cdn.sofifa.net/players/237/086/24_120.png","190","86","1996-11-15","CB","84","86","€46M","€82K","Right","3 ","2 ","2 ","Low/High","Normal (185+)","Yes","€79.4M","Tackling,Strength","21","FC Bayern München","19","Bundesliga","https://cdn.sofifa.net/meta/team/503/30.png","84","SUB","3","2023-07-18","2028","","","","","","","","","35","23","81","75","24","57","36","23","64","68","75","84","65","82","65","51","84","77","87","37","84","85","48","57","30","74","86","87","85","13","7","11","14","11","Power Header,Intercept,Slide Tackle,Aerial"
"235805","2024-07-08","Federico Chiesa","Federico Chiesa","Federico Chiesa (born 25 October 1997) is an Italian footballer who plays as a left midfield for Italian club Juventus, and the Italy national team. In the game FC 24, his overall rating is 84.","https://cdn.sofifa.net/players/235/805/24_120.png","175","70","1997-10-25","LM,ST,LW","84","85","€50.5M","€140K","Right","4 ","4 ","3 ","High/Medium","Unique","Yes","€89.6M","Speedster,Dribbler,Acrobat","45","Juventus","31","Serie A","https://cdn.sofifa.net/meta/team/625/30.png","80","LS","7","2022-07-01","2025","1343","Italy","78","Friendly International","https://cdn.sofifa.net/meta/team/18658/30.png","82","LW","14","75","83","53","78","84","89","78","62","76","83","92","92","89","84","84","86","76","85","70","84","74","54","84","77","62","82","51","51","48","6","7","8","9","7","Rapid +,Finesse Shot,Flair,Quick Step,Trivela,Long Shot Taker (CPU AI)"
"235243","2024-07-08","Matthijs de Ligt","Matthijs de Ligt","Matthijs de Ligt (born 12 August 1999) is a Dutch footballer who plays as a center back for German club FC Bayern München, and the Netherlands national team. In the game FC 24, his overall rating is 84.","https://cdn.sofifa.net/players/235/243/24_120.png","189","89","1999-08-12","CB","84","89","€57.5M","€70K","Right","3 ","2 ","3 ","Medium/High","Unique","Yes","€99.2M","Strength","21","FC Bayern München","19","Bundesliga","https://cdn.sofifa.net/meta/team/503/30.png","84","RCB","4","2022-07-19","2027","105035","Netherlands","78","Friendly International","https://cdn.sofifa.net/meta/team/18694/30.png","82","SUB","3","52","50","85","79","45","65","48","55","78","73","58","64","52","84","62","84","87","75","91","75","85","82","44","45","40","82","85","85","86","12","11","11","12","10","Power Shot,Long Ball Pass,Block,Slide Tackle,Bruiser,Leadership"
"235212","2024-07-08","Achraf Hakimi","Achraf Hakimi Mouh","Achraf Hakimi (Achraf Hakimi Mouh, born 4 November 1998) is a Moroccan footballer who plays as a right back for French club Paris Saint Germain, and the Morocco national team. In the game FC 24, his overall rating is 84.","https://cdn.sofifa.net/players/235/212/24_120.png","181","73","1998-11-04","RB,RWB","84","86","€50.5M","€90K","Right","4 ","4 ","3 ","High/Low","Lean (170-185)","Yes","€97.2M","Speedster","73","Paris Saint Germain","16","Ligue 1","https://cdn.sofifa.net/meta/team/591/30.png","83","RB","2","2021-07-06","2026","111111","Morocco","78","Friendly International","https://cdn.sofifa.net/meta/team/18551/30.png","78","RB","2","84","75","68","82","74","79","77","77","73","82","88","93","81","82","78","82","82","92","72","75","76","78","78","78","64","83","75","76","76","10","8","14","6","8","Whipped Cross,Quick Step"
"233419","2024-07-08","Raphinha","Raphael Dias Belloli","Raphinha (born 14 December 1996) is a Brazilian footballer who plays as a right winger for Spanish club FC Barcelona. In the game FC 24, his overall rating is 84.","https://cdn.sofifa.net/players/233/419/24_120.png","176","68","1996-12-14","RW","84","84","€46M","€210K","Left","4 ","4 ","3 ","High/High","Lean (170-185)","Yes","€94.3M","Speedster,Dribbler,Engine,Acrobat","241","FC Barcelona","53","La Liga","https://cdn.sofifa.net/meta/team/83/30.png","84","RW","11","2022-07-13","2027","","","","","","","","","80","78","74","78","72","87","81","79","74","85","90","91","88","84","79","83","83","86","65","79","76","55","83","80","78","80","47","54","38","8","7","13","8","14","Finesse Shot,Power Shot,Rapid,Flair,Trickster,Quick Step,Relentless,Long Shot Taker (CPU AI)"
"232756","2024-07-08","Fikayo Tomori","Fikayo Tomori","Fikayo Tomori (born 19 December 1997) is a British footballer who plays as a center back for Italian club Milan, and the England national team. In the game FC 24, his overall rating is 84.","https://cdn.sofifa.net/players/232/756/24_120.png","185","79","1997-12-19","CB","84","88","€52.5M","€84K","Right","4 ","2 ","2 ","Medium/High","Lean (185+)","Yes","€93.2M","","47","Milan","31","Serie A","https://cdn.sofifa.net/meta/team/113/30.png","81","LCB","23","2021-07-01","2027","1318","England","78","Friendly International","https://cdn.sofifa.net/meta/team/18645/30.png","85","SUB","24","53","33","83","73","32","61","38","40","63","66","80","90","74","84","71","56","92","74","84","45","83","85","37","48","27","81","86","90","82","10","13","10","11","7","Block"
"229391","2024-07-08","Palhinha","João Maria Lobo Alves Palhinha Gonçalves","Palhinha (João Maria Lobo Alves Palhinha Gonçalves, born 9 July 1995) is a Portuguese footballer who plays as a central defensive midfielder for British club Fulham, and the Portugal national team. In the game FC 24, his overall rating is 84.","https://cdn.sofifa.net/players/229/391/24_120.png","190","85","1995-07-09","CDM","84","85","€43M","€110K","Right","4 ","2 ","2 ","Medium/High","Lean (185+)","Yes","€84.9M","Tackling,Strength","144","Fulham","13","Premier League","https://cdn.sofifa.net/meta/team/11/30.png","77","RDM","26","2022-07-04","2028","1354","Portugal","78","Friendly International","https://cdn.sofifa.net/meta/team/18701/30.png","84","CDM","6","60","66","79","79","55","77","66","45","80","81","63","67","64","80","57","81","86","88","90","67","95","83","69","72","57","84","84","88","87","14","10","8","7","7","Bruiser +,Long Ball Pass,Slide Tackle,Team Player,Leadership"
"227127","2024-07-08","Álex Remiro","Alejandro Remiro Gargallo","Álex Remiro (born 24 March 1995) is a Spanish footballer who plays as a goalkeeper for Spanish club Real Sociedad. In the game FC 24, his overall rating is 84.","https://cdn.sofifa.net/players/227/127/24_120.png","192","79","1995-03-24","GK","84","86","€36M","€43K","Right","4 ","1 ","2 ","Medium/Medium","Lean (185+)","Yes","€78.3M","","457","Real Sociedad","53","La Liga","https://cdn.sofifa.net/meta/team/594/30.png","80","GK","1","2019-07-01","2027","","","","","","","","","12","13","13","36","15","19","14","17","29","26","40","46","70","79","40","60","68","42","73","11","34","20","11","35","24","55","14","17","18","84","79","80","86","86","Far Throw"
"226754","2024-07-08","Ismaël Bennacer","Ismaël Bennacer","Ismaël Bennacer (born 1 December 1997) is an Algerian footballer who plays as a central defensive midfielder for Italian club Milan. In the game FC 24, his overall rating is 84.","https://cdn.sofifa.net/players/226/754/24_120.png","175","70","1997-12-01","CDM,CM,CAM","84","87","€50.5M","€84K","Left","3 ","4 ","2 ","High/Medium","Normal (170-185)","Yes","€89.6M","Dribbler,Acrobat","47","Milan","31","Serie A","https://cdn.sofifa.net/meta/team/113/30.png","81","LDM","4","2019-08-04","2027","","","","","","","","","74","67","62","85","64","86","79","73","83","85","84","76","87","83","89","85","79","84","71","74","86","83","75","81","72","87","78","83","80","9","12","10","16","15","Incisive Pass,Tiki Taka,Injury Prone"
"226161","2024-07-08","Marcos Llorente","Marcos Llorente Moreno","Marcos Llorente (born 30 January 1995) is a Spanish footballer who plays as a center midfield for Spanish club Atlético Madrid. In the game FC 24, his overall rating is 84.","https://cdn.sofifa.net/players/226/161/24_120.png","184","74","1995-01-30","CM,RM,RWB","84","84","€42M","€85K","Right","4 ","3 ","3 ","High/Medium","Lean (170-185)","Yes","€88.2M","","240","Atlético Madrid","53","La Liga","https://cdn.sofifa.net/meta/team/7980/30.png","82","RCM","14","2019-07-01","2027","","","","","","","","","76","81","67","83","66","82","75","63","82","81","87","91","83","83","68","84","84","91","77","79","80","83","84","81","65","79","79","82","74","13","6","6","11","15","Power Shot,Whipped Cross,Rapid,Quick Step,Relentless"
